CITY,PRICE,STATE,COUNTY,ZIPCODE,BEDROOMS,LATITUDE,BATHROOMS,LONGITUDE,STATEFIPS,COUNTYFIPS,LISTEDDATE,CREATEDDATE,LISTINGTYPE,ADDRESSLINE1,DAYSONMARKET,LASTSEENDATE,PROPERTYTYPE,SQUAREFOOTAGE
Salt Lake City,1195,UT,Salt Lake,84116,2,40.79261,1.0,-111.91819,49,035,2026-01-22,2025-12-03,Standard,927 W 1100 N,1,2026-01-22,Condo,780.0
Morgantown,1800,WV,Monongalia,26505,2,39.64872,1.0,-79.951141,54,061,2024-01-05,2024-01-06,Standard,274 Mccullough St,365,2026-01-22,Apartment,1000.0
Sioux Falls,1697,SD,Minnehaha,57105,2,43.52964,1.0,-96.714683,46,099,2026-01-22,2025-10-09,Standard,1724 S 8th Ave,1,2026-01-22,Apartment,672.0
New Orleans,1995,LA,Orleans,70119,4,29.967314,2.0,-90.09803,22,071,2026-01-22,2025-07-18,Standard,438 440 S Clark St,1,2026-01-22,Multi-Family,1500.0
Milwaukee,3495,WI,Milwaukee,53211,5,43.070873,1.0,-87.884628,55,079,2026-01-22,2025-02-06,Standard,2863 N Frederick Ave,1,2026-01-22,Multi-Family,2293.0
New Orleans,1200,LA,Orleans,70116,1,29.966171,1.0,-90.060463,22,071,2025-07-27,2025-07-28,Standard,1858 Burgundy St,180,2026-01-22,Apartment,800.0
Memphis,1235,TN,Shelby,38127,3,35.269306,2.0,-90.031822,47,157,2026-01-22,2025-10-22,Standard,958 Brandywine Blvd,1,2026-01-22,Single Family,1212.0
Portland,2235,OR,Multnomah,97212,2,45.536881,1.0,-122.659471,41,051,2026-01-22,2023-08-25,Standard,604 Ne San Rafael St,1,2026-01-22,Single Family,1335.0
Des Moines,1100,IA,Polk,50310,2,41.625926,1.0,-93.690464,19,153,2026-01-22,2019-05-14,Standard,3330 52nd St,1,2026-01-22,Single Family,616.0
Little Rock,1185,AR,Pulaski,72210,3,34.713589,2.0,-92.410672,05,119,2026-01-22,2024-11-22,Standard,4300 Bowman Rd,1,2026-01-22,Condo,1088.0
Baltimore,800,MD,Baltimore City,21216,1,39.30175,1.0,-76.665076,24,510,2026-01-22,2025-12-18,Standard,1211 Poplar Grove Available 800 W/bath St,1,2026-01-22,Townhouse,734.0
Indianapolis,1785,IN,Marion,46217,3,39.666259,2.5,-86.209073,18,097,2026-01-22,2022-12-08,Standard,6812 Everbloom Ln,1,2026-01-22,Single Family,1508.0
Camby,1830,IN,Marion,46113,3,39.647795,2.5,-86.318576,18,097,2026-01-22,2019-12-18,Standard,7926 Hydrangea Ct,1,2026-01-22,Single Family,2036.0
Summerville,1575,SC,Berkeley,29486,1,33.062645,1.0,-80.153328,45,015,2026-01-22,2025-09-04,Standard,4600 Bakers Blessing Ln,1,2026-01-22,Apartment,830.0
New York,2475,NY,New York,10030,1,40.818752,1.0,-73.944489,36,061,2022-10-12,2025-01-15,Standard,270 W 139th St,365,2026-01-22,Apartment,480.0
Ankeny,1450,IA,Polk,50023,2,41.697647,2.0,-93.623725,19,153,2026-01-22,2021-06-24,Standard,3128 Sw Sharmin Ln,1,2026-01-22,Single Family,1056.0
Kuna,1525,ID,Ada,83634,2,43.50496,2.0,-116.435333,16,001,2024-04-12,2019-11-07,Standard,1832 N Madderlake Pl,365,2026-01-22,Apartment,1043.0
Oklahoma City,1383,OK,Oklahoma,73104,1,35.471561,1.0,-97.51088,40,109,2026-01-22,2023-08-31,Standard,425 N Oklahoma Ave,1,2026-01-22,Apartment,752.0
Morgantown,1000,WV,Monongalia,26505,2,39.634148,1.0,-79.943138,54,061,2026-01-22,2025-10-08,Standard,1006 Willey St,1,2026-01-22,Apartment,600.0
Albuquerque,1504,NM,Bernalillo,87123,2,35.065296,2.0,-106.49894,35,001,2026-01-22,2025-05-03,Standard,13150 Wenonah Ave SE,1,2026-01-22,Apartment,956.0
Eagle River,4300,AK,Anchorage,99577,4,50.0,2.5,-125.0,02,020,2025-12-16,2025-12-17,Standard,20436 Driftwood Bay Dr,38,2026-01-22,Single Family,2293.0
Grimes,800,IA,Polk,50111,2,41.688645,1.0,-93.798992,19,153,2025-02-07,2021-07-28,Standard,411 W 1st St,350,2026-01-22,Apartment,756.0
Las Vegas,1750,NV,Clark,89183,3,36.006205,2.5,-115.153658,32,003,2026-01-22,2025-09-17,Standard,10103 Tumbling Tree St,1,2026-01-22,Single Family,1510.0
Woonsocket,1550,RI,Providence,02895,2,42.000936,1.0,-71.516119,44,007,2025-07-29,2025-07-30,Standard,26 Main St,178,2026-01-22,Apartment,991.0
Providence,2200,RI,Providence,02907,3,41.802689,1.0,-71.423759,44,007,2025-04-17,2025-04-12,Standard,660 Public St,281,2026-01-22,Apartment,1261.0
Fountain Hills,4500,AZ,Maricopa,85268,2,33.599483,1.0,-111.724892,04,013,2023-05-12,2021-09-18,Standard,16453 E Segundo Dr,365,2026-01-22,Townhouse,945.0
Portland,1395,OR,Multnomah,97217,1,45.570259,1.0,-122.672012,41,051,2026-01-22,2025-10-06,Standard,565 N Rosa Parks Way,1,2026-01-22,Apartment,600.0
Laramie,1375,WY,Albany,82070,3,41.300957,2.0,-105.576805,56,001,2025-06-17,2025-07-18,Standard,1535 Palmer Dr,220,2026-01-22,Apartment,1196.0
Knightdale,1690,NC,Wake,27545,2,35.803829,2.0,-78.464493,37,183,2026-01-22,2023-01-14,Standard,1100 Cannonball Run,1,2026-01-22,Apartment,1130.0
Las Vegas,2750,NV,Clark,89122,6,36.120303,3.5,-115.035156,32,003,2026-01-22,2023-10-10,Standard,3722 Tundra Swan St,1,2026-01-22,Single Family,2293.0
Summerville,1320,SC,Berkeley,29486,1,33.05254,1.0,-80.088814,45,015,2026-01-22,2025-12-22,Standard,900 Brookstone Way,1,2026-01-22,Apartment,771.0
Fountain Hills,4500,AZ,Maricopa,85268,3,33.59692,2.0,-111.723656,04,013,2022-12-17,2022-12-18,Standard,12213 N Chama Dr,365,2026-01-22,Townhouse,1600.0
Albuquerque,975,NM,Bernalillo,87107,2,35.112437,1.0,-106.650003,35,001,2026-01-22,2021-11-04,Standard,611 Woodland Ave NW,1,2026-01-22,Single Family,600.0
Fayetteville,1975,AR,Washington,72703,3,36.084148,2.0,-94.17336,05,143,2026-01-22,2019-11-06,Standard,1627 N Oakland Ave,1,2026-01-22,Single Family,1454.0
Huntsville,1300,AL,Madison,35810,3,34.773497,1.0,-86.628446,01,089,2026-01-22,2022-06-07,Standard,4707 Westwood Dr NW,1,2026-01-22,Single Family,1051.0
Chicago,3600,IL,Cook,60645,2,42.011631,2.0,-87.681439,17,031,2024-02-28,2024-05-01,Standard,2030 W Estes Ave,365,2026-01-22,Apartment,991.0
Omaha,950,NE,Douglas,68131,1,41.268154,1.0,-95.97522,31,055,2025-10-22,2025-10-23,Standard,4108 Cuming St,93,2026-01-22,Apartment,700.0
Chandler,3500,AZ,Maricopa,85249,2,33.217199,2.0,-111.783239,04,013,2022-11-16,2022-10-24,Standard,3352 E Cherry Hills Pl,365,2026-01-22,Single Family,1344.0
Indianapolis,1550,IN,Marion,46203,5,39.739904,2.0,-86.138951,18,097,2026-01-22,2025-11-18,Standard,2012 Olive St,1,2026-01-22,Single Family,1897.0
Draper,2850,UT,Salt Lake,84020,5,40.537392,3.0,-111.886299,49,035,2026-01-22,2024-04-18,Standard,153 E 11800 S,1,2026-01-22,Single Family,2293.0
Verona,2850,WI,Dane,53593,3,43.047592,2.5,-89.544899,55,025,2024-07-03,2024-07-04,Standard,9219 Rustic Pine Rd,365,2026-01-22,Single Family,1532.0
Boston,3594,MA,Suffolk,02115,1,42.344498,1.0,-71.086823,25,025,2026-01-22,2025-03-17,Standard,221 Massachusetts Ave,1,2026-01-22,Apartment,800.0
Philadelphia,1050,PA,Philadelphia,19140,1,40.010801,1.0,-75.152364,42,101,2026-01-22,2023-01-06,Standard,3753 N 15th St,1,2026-01-22,Single Family,694.5
Belleville,1805,NJ,Essex,07109,0,40.795677,1.0,-74.171677,34,013,2025-03-27,2025-08-23,Standard,520 Belleville Ave,302,2026-01-22,Apartment,480.0
Indianapolis,1195,IN,Marion,46221,4,39.716937,1.0,-86.230135,18,097,2026-01-22,2025-12-19,Standard,3154 Foltz St,1,2026-01-22,Single Family,1947.0
Draper,2799,UT,Salt Lake,84020,4,40.478544,3.5,-111.880301,49,035,2026-01-22,2025-11-04,Standard,358 E Steep Mountain Dr,1,2026-01-22,Single Family,2293.0
Tacoma,2200,WA,Pierce,98445,4,47.117659,1.5,-122.396117,53,053,2026-01-22,2025-10-26,Standard,15301 25th Ave E,1,2026-01-22,Single Family,1202.0
Ankeny,2595,IA,Polk,50023,4,41.734972,3.0,-93.658148,19,153,2026-01-22,2025-05-03,Standard,332 Nw Driftwood Dr,1,2026-01-22,Single Family,2293.0
Studio City,2450,CA,Los Angeles,91602,2,34.150063,2.5,-118.381882,06,037,2025-11-25,2019-11-07,Standard,11482 Moorpark St,59,2026-01-22,Apartment,950.0
Southaven,1295,MS,DeSoto,38671,4,34.977634,1.0,-89.997966,28,033,2026-01-22,2025-11-07,Standard,8016 Pinebrook Dr,1,2026-01-22,Single Family,1500.0
Madison,1700,WI,Dane,53703,1,43.078255,1.0,-89.388252,55,025,2025-06-13,2025-07-18,Standard,1 E Gilman St,224,2026-01-22,Apartment,500.0
Louisville,919,KY,Jefferson,40203,2,38.23352,1.0,-85.76112,21,111,2025-07-10,2025-07-18,Standard,1244 S 4th St,197,2026-01-22,Apartment,700.0
Omaha,945,NE,Douglas,68105,1,41.255372,1.0,-95.95747,31,055,2025-01-30,2019-11-07,Standard,511 S 31st St,358,2026-01-22,Apartment,525.0
Horn Lake,1495,MS,DeSoto,38637,3,34.944874,2.0,-90.040571,28,033,2025-12-11,2019-12-05,Standard,5880 Waverly Dr,43,2026-01-22,Single Family,1511.0
Omaha,2099,NE,Douglas,68105,4,41.228276,3.0,-95.97815,31,055,2026-01-22,2025-12-10,Standard,3225 S 44th St,1,2026-01-22,Single Family,1488.0
Minneapolis,2300,MN,Hennepin,55412,4,45.016357,2.0,-93.295288,27,053,2024-10-02,2024-06-27,Standard,3342 Fremont Ave N,365,2026-01-22,Condo,2000.0
Philadelphia,1150,PA,Philadelphia,19134,3,39.989221,1.5,-75.116318,42,101,2026-01-22,2019-04-22,Standard,2071 E Monmouth St,1,2026-01-22,Single Family,1072.0
Baltimore,2000,MD,Baltimore City,21230,3,39.28255,3.0,-76.629737,24,510,2026-01-22,2023-03-31,Standard,508 Wyeth St,1,2026-01-22,Single Family,1234.0
Caines,2882,SC,Berkeley,29492,2,32.870029,2.0,-79.919579,45,015,2026-01-22,2025-06-27,Standard,405 Intertidal Dr,1,2026-01-22,Apartment,1089.0
Saint Louis,1300,MO,St. Louis City,63137,4,38.762814,1.0,-90.187056,29,510,2026-01-22,2024-10-03,Standard,10870 Spring Garden Dr,1,2026-01-22,Single Family,927.0
Las Vegas,1195,NV,Clark,89119,2,36.096088,2.0,-115.134341,32,003,2026-01-22,2022-08-05,Standard,1364 Pattee Cir,1,2026-01-22,Apartment,876.0
Summerville,1406,SC,Berkeley,29486,0,33.062645,1.0,-80.153328,45,015,2026-01-22,2025-05-25,Standard,4600 Bakers Blessing Ln,1,2026-01-22,Apartment,605.0
Des Moines,800,IA,Polk,50309,0,41.588173,1.0,-93.620808,19,153,2025-06-10,2019-11-07,Standard,200 Grand Ave,227,2026-01-22,Apartment,480.0
New Orleans,2200,LA,Orleans,70122,4,30.018022,2.0,-90.05426,22,071,2026-01-22,2025-06-05,Standard,2458 Athis St,1,2026-01-22,Single Family,1530.0
New Orleans,1150,LA,Orleans,70129,3,30.042341,2.0,-89.910667,22,071,2026-01-22,2024-11-07,Standard,15516 Dwyer Blvd,1,2026-01-22,Condo,1200.0
Des Moines,1595,IA,Polk,50311,3,41.597244,1.0,-93.696298,19,153,2026-01-22,2026-01-20,Standard,1050 57th St,1,2026-01-22,Single Family,1110.0
Honolulu,3800,HI,Honolulu,96822,2,24.0,2.0,-125.0,15,003,2026-01-22,2025-12-06,Standard,1517 Makiki Park Pl,1,2026-01-22,Condo,1392.0
Saint Louis Park,1175,MN,Hennepin,55426,1,44.947311,1.0,-93.385223,27,053,2026-01-22,2025-11-04,Standard,8300 31st St W,1,2026-01-22,Apartment,750.0
Raleigh,1382,NC,Wake,27615,1,35.903263,1.0,-78.659164,37,183,2026-01-22,2026-01-03,Standard,8810 Autumn Winds Dr,1,2026-01-22,Apartment,803.0
Minneapolis,1799,MN,Hennepin,55407,3,44.945381,1.0,-93.25087,27,053,2025-09-04,2022-01-20,Standard,3137 16th Ave S,141,2026-01-22,Apartment,1067.0
Manchester,2060,NH,Hillsborough,03104,2,43.0116,1.0,-71.471855,33,011,2025-11-17,2024-12-10,Standard,21 W River Dr,67,2026-01-22,Apartment,724.0
Milwaukee,950,WI,Milwaukee,53209,2,43.101822,1.0,-87.960709,55,079,2022-05-28,2022-05-25,Standard,4645 N 38th St,365,2026-01-22,Single Family,1096.0
New York,3923,NY,New York,10017,1,40.753647,1.0,-73.973991,36,061,2026-01-22,2025-10-29,Standard,140 E 46th St,1,2026-01-22,Apartment,700.0
Little Rock,800,AR,Pulaski,72205,1,34.753052,1.0,-92.338226,05,119,2026-01-22,2026-01-17,Standard,201 N Pierce St,1,2026-01-22,Apartment,540.0
Johnston,1995,IA,Polk,50131,3,41.667209,3.0,-93.685715,19,153,2024-07-14,2024-07-15,Standard,5841 Nw 50th St,365,2026-01-22,Multi-Family,1900.0
Honolulu,4500,HI,Honolulu,96825,3,24.0,2.5,-125.0,15,003,2026-01-22,2020-06-09,Standard,520 Lunalilo Home Rd,1,2026-01-22,Single Family,1464.0
Sandy Springs,1130,GA,Fulton,30350,1,33.981819,1.0,-84.352112,13,121,2026-01-22,2025-11-23,Standard,1800 Windridge Dr,1,2026-01-22,Apartment,750.0
Anchorage,1310,AK,Anchorage,99503,1,50.0,1.0,-125.0,02,020,2025-05-01,2019-11-05,Standard,3321 Eureka St,267,2026-01-22,Apartment,529.0
Louisville,1045,KY,Jefferson,40212,3,38.261527,1.0,-85.791581,21,111,2025-07-19,2025-07-19,Standard,2508 Rowan St,188,2026-01-22,Single Family,1152.0
Atlanta,1999,GA,Fulton,30307,1,33.762516,1.0,-84.359741,13,121,2026-01-22,2024-07-20,Standard,240 N Highland Ave NE,1,2026-01-22,Apartment,810.0
Birmingham,1325,AL,Jefferson,35215,3,33.621736,2.0,-86.697405,01,073,2026-01-22,2025-03-09,Standard,1333 5th Pl NW,1,2026-01-22,Single Family,1056.0
Pawtucket,1860,RI,Providence,02861,2,41.865582,1.0,-71.349037,44,007,2026-01-22,2025-11-08,Standard,180 Parkview Dr,1,2026-01-22,Apartment,900.0
Lancaster,2000,CA,Los Angeles,93534,2,34.702246,1.0,-118.141093,06,037,2025-12-12,2025-12-13,Standard,45122 Date Ave,42,2026-01-22,Single Family,849.0
Caines,4219,SC,Berkeley,29492,3,32.870029,2.0,-79.919579,45,015,2026-01-22,2025-06-26,Standard,405 Intertidal Dr,1,2026-01-22,Apartment,1628.0
Meridian,1925,ID,Ada,83646,3,43.63164,2.0,-116.387617,16,001,2023-08-21,2023-08-22,Standard,497 E Baldwin St,365,2026-01-22,Single Family,1404.0
Cheyenne,1795,WY,Laramie,82001,2,41.144039,2.0,-104.767136,56,021,2024-06-11,2025-07-18,Standard,3502-3518 Holmes St,365,2026-01-22,Apartment,1050.0
Dayton,2599,MN,Hennepin,55369,3,45.154573,2.5,-93.492755,27,053,2026-01-22,2025-11-28,Standard,10900 Everest Pl N,1,2026-01-22,Single Family,1800.0
Oakton,2690,VA,Fairfax,22124,2,38.873649,2.0,-77.290354,51,059,2025-10-29,2025-10-30,Standard,9919 Oakton Terrace Rd,86,2026-01-22,Condo,1324.0
Charleston,1185,WV,Kanawha,25306,1,38.32387,1.0,-81.56632,54,039,2024-04-12,2025-07-18,Standard,84 Silver Maple Rdg,365,2026-01-22,Apartment,747.0
Dickinson,2400,ND,Stark,58601,4,46.881046,2.0,-102.772164,38,089,2026-01-22,2024-10-18,Standard,835 2nd St E,1,2026-01-22,Single Family,1947.0
Meridian,1476,ID,Ada,83642,3,43.610058,2.0,-116.40715,16,001,2026-01-22,2019-08-22,Standard,1037 W Pine Ave,1,2026-01-22,Single Family,1162.0
Boise,1425,ID,Ada,83704,2,43.636848,2.0,-116.295097,16,001,2025-12-04,2025-12-06,Standard,3507 N Maple Grove Rd,50,2026-01-22,Condo,925.0
Anchorage,1245,AK,Anchorage,99503,1,50.0,1.0,-125.0,02,020,2025-05-01,2019-11-05,Standard,601 W 32nd Ave,267,2026-01-22,Apartment,550.0
Sioux Falls,1050,SD,Minnehaha,57106,2,43.536793,2.0,-96.775475,46,099,2026-01-09,2026-01-10,Standard,931 S Newcomb Ave,14,2026-01-22,Apartment,1000.0
Albuquerque,1650,NM,Bernalillo,87112,3,35.094229,1.5,-106.52038,35,001,2026-01-22,2022-02-11,Standard,11408 Constitution Ave NE,1,2026-01-22,Single Family,1228.0
Portland,2195,OR,Multnomah,97239,2,45.499317,2.0,-122.693817,41,051,2026-01-22,2026-01-16,Standard,1311 Sw Gibbs St,1,2026-01-22,Apartment,1019.0
Cranston,2600,RI,Providence,02910,2,41.781822,2.0,-71.445488,44,007,2024-06-03,2023-10-27,Standard,8 Seymour Ave,365,2026-01-22,Apartment,1100.0
Independence,1400,MO,Jackson,64052,3,39.059054,3.0,-94.466294,29,095,2026-01-22,2025-11-14,Standard,9603 E 35th St S,1,2026-01-22,Single Family,1802.0
Chicago,1650,IL,Cook,60626,1,42.020975,1.0,-87.667509,17,031,2024-04-16,2024-05-14,Standard,1419 W Jonquil Ter,365,2026-01-22,Apartment,800.0
New Britain,1650,CT,Capitol,06053,1,41.690468,1.0,-72.761528,09,120,2026-01-22,2021-09-08,Standard,15 Covington St,1,2026-01-22,Apartment,790.0
Gautier,1749,MS,Jackson,39553,3,30.38096,2.0,-88.663842,28,059,2026-01-12,2025-12-13,Standard,2717 Honduras Dr,11,2026-01-22,Single Family,1360.0
Albuquerque,1140,NM,Bernalillo,87107,2,35.124233,1.0,-106.608932,35,001,2026-01-22,2024-10-28,Standard,3135 Comanche Rd NE,1,2026-01-22,Apartment,765.0
Osnabrock,800,ND,Cavalier,58269,1,48.669689,1.0,-98.151131,38,019,2025-06-23,2025-06-24,Standard,436 4th Ave,214,2026-01-22,Apartment,600.0
Atlanta,2675,GA,Fulton,30318,2,33.815601,2.0,-84.459007,13,121,2026-01-22,2025-07-14,Standard,2200 Marietta Blvd NW,1,2026-01-22,Apartment,1234.0
Chicago,2250,IL,Cook,60626,2,42.019989,2.0,-87.672251,17,031,2023-11-06,2020-12-10,Standard,7616 N Marshfield Ave,365,2026-01-22,Apartment,1000.0
Bismarck,987,ND,Burleigh,58504,2,46.794701,1.0,-100.78756,38,015,2025-10-14,2025-10-15,Standard,305 E Expy,101,2026-01-22,Apartment,991.0
Dickinson,850,ND,Stark,58601,2,46.879176,1.0,-102.789624,38,089,2024-04-15,2025-07-18,Standard,665 23rd St W,365,2026-01-22,Apartment,800.0
Portsmouth,2500,NH,Rockingham,03801,2,43.0304766,1.0,-70.7824809,33,015,2025-06-26,2025-06-27,Standard,White Cedar Blvd,211,2026-01-22,Single Family,804.0
Omaha,800,NE,Douglas,68105,1,41.254074,1.0,-95.950935,31,055,2025-09-15,2025-07-18,Standard,563 S 26th Ave,130,2026-01-22,Apartment,550.0
Oklahoma City,3055,OK,Oklahoma,73103,2,35.482071,2.0,-97.521927,40,109,2026-01-22,2023-08-24,Standard,1325 N Walker Ave,1,2026-01-22,Apartment,1611.0
Lewes,1875,DE,Sussex,19958,2,38.753956,2.0,-75.168503,10,005,2026-01-22,2025-07-27,Standard,17063 S Brandt St Unit 4303 Of 5 Pts Unit Vlg,1,2026-01-22,Condo,995.5
Gautier,1649,MS,Jackson,39553,3,30.364923,2.0,-88.645387,28,059,2026-01-15,2026-01-16,Standard,1528 Ladnier Rd,8,2026-01-22,Single Family,1308.0
Chicago,2586,IL,Cook,60605,1,41.872513,1.0,-87.624779,17,031,2024-06-18,2024-06-19,Standard,720 S Michigan Ave,365,2026-01-22,Condo,692.0
Newark,2195,NJ,Essex,07107,3,40.748764,1.0,-74.191963,34,013,2026-01-22,2026-01-16,Standard,24 N 5th St,1,2026-01-22,Apartment,1256.5
West Valley City,3100,UT,Salt Lake,84120,4,40.695152,3.5,-111.999687,49,035,2026-01-22,2026-01-10,Standard,3559 S Lydia Ann Ln,1,2026-01-22,Townhouse,2293.0
Allston,3875,MA,Suffolk,02134,4,42.347809,1.0,-71.137878,25,025,2026-01-22,2025-10-22,Standard,164 Allston St,1,2026-01-22,Condo,1300.0
Rock Springs,975,WY,Sweetwater,82901,2,41.586346,1.0,-109.211746,56,037,2026-01-22,2025-10-08,Standard,369 H Street H St,1,2026-01-22,Apartment,1015.0
Milford,1995,CT,South Central Connecticut,06460,2,41.218385,1.0,-73.064878,09,680,2024-09-14,2025-09-18,Standard,26 Golden Hill St,365,2026-01-22,Apartment,700.0
Sherman Oaks,1995,CA,Los Angeles,91423,1,34.148582,1.0,-118.444446,06,037,2025-11-24,2020-02-15,Standard,14270 Dickens St,60,2026-01-22,Apartment,650.0
Wilmington,2595,DE,New Castle,19801,2,39.749287,2.5,-75.547874,10,003,2025-11-14,2025-11-15,Standard,1308 N Tatnall St,70,2026-01-22,Townhouse,1825.0
Wilmington,2295,DE,New Castle,19801,2,39.747645,1.5,-75.545665,10,003,2025-12-12,2025-12-13,Standard,1217 N King St,42,2026-01-22,Townhouse,1700.0
Omaha,1800,NE,Douglas,68111,4,41.280811,1.0,-95.978839,31,055,2025-11-10,2025-11-11,Standard,4316 Erskine St,74,2026-01-22,Single Family,1947.0
Memphis,1250,TN,Shelby,38122,3,35.163644,2.0,-89.947606,47,157,2026-01-22,2026-01-11,Standard,1156 Panama St,1,2026-01-22,Single Family,1200.0
Brunswick,3274,ME,Cumberland,04011,2,43.903725,2.0,-69.918686,23,005,2026-01-22,2025-11-05,Standard,10 Townsend Ln,1,2026-01-22,Apartment,972.0
Indianapolis,825,IN,Marion,46219,2,39.759999,1.0,-86.069696,18,097,2026-01-22,2019-04-21,Standard,5709 Shimer Ave,1,2026-01-22,Single Family,986.5
Independence,1695,MO,Jackson,64052,5,39.049679,1.5,-94.444489,29,095,2026-01-22,2022-12-08,Standard,11316 E 40th St S,1,2026-01-22,Single Family,1028.0
Atlanta,1807,GA,Fulton,30350,2,33.992523,2.0,-84.334763,13,121,2026-01-22,2025-10-11,Standard,8600 Roberts Dr,1,2026-01-22,Apartment,1250.0
Madison,1800,WI,Dane,53703,2,43.078571,2.0,-89.38501,55,025,2026-01-22,2023-10-03,Standard,134 E Johnson St,1,2026-01-22,Condo,995.5
Providence,2790,RI,Providence,02903,2,41.818687,1.0,-71.41185,44,007,2026-01-22,2022-04-10,Standard,95 Chestnut St,1,2026-01-22,Apartment,738.0
Everett,1325,WA,Snohomish,98203,1,47.948502,1.0,-122.195015,53,061,2026-01-22,2019-12-20,Standard,5324 S 2nd Ave,1,2026-01-22,Apartment,700.0
Morrisville,1525,NC,Wake,27560,1,35.842449,1.0,-78.84462,37,183,2026-01-22,2024-10-04,Standard,5860 Mccrimmon Pkwy,1,2026-01-22,Apartment,765.0
Anchorage,1500,AK,Anchorage,99517,2,50.0,1.0,-125.0,02,020,2025-10-08,2019-07-14,Standard,2913 Telequana Dr,107,2026-01-22,Apartment,991.0
New York,4500,NY,New York,10021,1,40.768635,1.0,-73.961021,36,061,2026-01-22,2026-01-11,Standard,200 E 71st St,1,2026-01-22,Apartment,700.0
South Windsor,2350,CT,Capitol,06074,2,41.83215,1.0,-72.615196,09,120,2026-01-22,2025-12-11,Standard,1060 Main St,1,2026-01-22,Apartment,1200.0
Wilmington,1300,DE,New Castle,19801,2,39.738316,1.0,-75.546715,10,003,2025-12-13,2025-12-14,Standard,422 E 4th St,41,2026-01-22,Single Family,1200.0
Las Vegas,2499,NV,Clark,89141,3,35.991987,2.5,-115.194228,32,003,2026-01-22,2019-11-04,Standard,10870 Fishers Island St,1,2026-01-22,Single Family,2293.0
Meridian,2200,ID,Ada,83642,3,43.612865,2.0,-116.440043,16,001,2026-01-22,2025-12-16,Standard,895 N Aleppo Way,1,2026-01-22,Single Family,1445.0
Oklahoma City,1375,OK,Oklahoma,73112,3,35.518844,2.0,-97.550461,40,109,2026-01-22,2021-10-28,Standard,2208 Nw 47th St,1,2026-01-22,Single Family,1635.0
Boise,1200,ID,Ada,83704,2,43.616905,1.0,-116.268492,16,001,2025-11-18,2025-11-18,Standard,1306 N Mckinney Ln,66,2026-01-22,Apartment,849.0
Detroit,1500,MI,Wayne,48201,1,42.352139,1.5,-83.060486,26,163,2022-10-13,2022-11-22,Standard,27 E Willis St,365,2026-01-22,Apartment,700.0
Minneapolis,4000,MN,Hennepin,55414,8,44.986126,3.0,-93.248963,27,053,2024-04-15,2020-03-29,Standard,415 4th St SE,365,2026-01-22,Apartment,995.5
Milwaukee,1500,WI,Milwaukee,53211,3,43.075966,1.0,-87.889999,55,079,2026-01-22,2025-08-16,Standard,3210 N Newhall St,1,2026-01-22,Apartment,1100.0
Philadelphia,1600,PA,Philadelphia,19143,3,39.952417,1.0,-75.235325,42,101,2026-01-22,2025-11-21,Standard,5618 Hazel Ave,1,2026-01-22,Single Family,1393.0
New Orleans,1750,LA,Orleans,70118,3,29.967908,2.0,-90.118385,22,071,2026-01-22,2025-05-03,Standard,8733 Olive St,1,2026-01-22,Single Family,1050.0
Cleveland,1350,OH,Cuyahoga,44135,2,41.425249,1.0,-81.779489,39,035,2026-01-22,2025-12-17,Standard,12908 Crossburn Ave,1,2026-01-22,Single Family,756.0
Las Vegas,2145,NV,Clark,89131,3,36.287115,2.0,-115.267654,32,003,2026-01-22,2021-09-08,Standard,7905 Odysseus Ave,1,2026-01-22,Single Family,1610.0
Sioux Falls,1300,SD,Minnehaha,57103,3,43.554098,1.0,-96.708965,46,099,2026-01-22,2023-10-26,Standard,1324 E 4th St,1,2026-01-22,Single Family,912.0
Anchorage,1125,AK,Anchorage,99501,0,50.0,1.0,-125.0,02,020,2025-01-16,2019-11-04,Standard,524 E 11th Ave,365,2026-01-22,Apartment,595.0
Saint Louis,800,MO,St. Louis City,63112,1,38.656467,1.0,-90.28199,29,510,2026-01-22,2024-04-17,Standard,807 Clara Ave,1,2026-01-22,Condo,650.0
Denver,1500,CO,Denver,80203,2,39.732651,1.0,-104.979492,08,031,2026-01-22,2020-01-03,Standard,1030 N Pearl St,1,2026-01-22,Apartment,640.0
North Las Vegas,2260,NV,Clark,89084,3,36.291752,2.5,-115.20025,32,003,2026-01-22,2022-10-27,Standard,4397 Fire Glow Ave,1,2026-01-22,Townhouse,2014.0
Millcreek,2395,UT,Salt Lake,84106,2,40.691418,2.5,-111.866043,49,035,2026-01-22,2025-12-30,Standard,887 E Monarch View Ln,1,2026-01-22,Apartment,1460.0
Indianapolis,1175,IN,Marion,46218,2,39.790896,1.0,-86.119233,18,097,2026-01-22,2024-01-12,Standard,2523 E 18th St,1,2026-01-22,Single Family,952.0
Madison,1195,WI,Dane,53714,2,43.107276,1.0,-89.303863,55,025,2025-05-24,2020-06-10,Standard,708 Bewick Dr,244,2026-01-22,Apartment,991.0
Minneapolis,1075,MN,Hennepin,55405,1,44.960305,1.0,-93.289665,27,053,2026-01-22,2024-07-09,Standard,2212 Aldrich Ave S,1,2026-01-22,Condo,568.0
Madison,2055,WI,Dane,53713,3,43.041988,1.5,-89.401421,55,025,2024-01-11,2024-01-12,Standard,1106 Catalpa Cir,365,2026-01-22,Townhouse,1125.0
